地區,餐廳名稱,餐廳地址,query,place_id,matched_name,matched_address,status,,URL,,,,,,,,,,,,,,,,
宜花東,光驛站,261宜蘭縣頭城鎮青雲路三段502之1號,光驛站 261宜蘭縣頭城鎮青雲路三段502之1號,ChIJkzDu9-z3ZzQRlzjQEPnC7Ww,光驛站CROWN house/咖啡廳/牛肉麵/BBQ燒烤/生啤/宵夜必吃/場地租借/戶外座位/寵物友善,"No. 502之1號, Section 3, Qingyun Rd, Toucheng Township, Yilan County, Taiwan 261",OK,,https://s.openrice.com/cHRSlm2ucy400,,,,,,,,,,,,,,,,
台南,黑瓶子燒肉餐酒館,700台南市中西區民族路二段180號,黑瓶子燒肉餐酒館 700台南市中西區民族路二段180號,ChIJUX6zERZ3bjQRK2C01deF3no,Oganna黑瓶子燒肉,"No. 180號, Section 2, Minzu Rd, West Central District, Tainan City, Taiwan 700",OK,,https://s.openrice.com/cHRSmm2L74800,,,,,,,,,,,,,,,,
新北/基隆,文森食堂RAYCA coffee bistro,251新北市淡水區濱海路二段181號14樓,文森食堂RAYCA coffee bistro 251新北市淡水區濱海路二段181號14樓,ChIJC1056PKlQjQR8lcMY93Y6ec,文森食堂 法式小餐酒館 RAYCA咖啡 coffee bistro｜新北景觀餐廳｜淡水手沖精品咖啡廳｜親子寵物友善｜網美網友人氣好評｜家庭婚宴聚餐包場首選｜早午餐下午茶特色美食推薦｜紅毛城老街一日遊必吃｜精品咖啡甜點 ｜法式餐酒館,"No. 50號, Zhenli St, Tamsui District, New Taipei City, Taiwan 251",OK,,https://s.openrice.com/cHRSmG2lN8800,,,,,,,,,,,,,,,,
台北,Minerva 米奈瓦音樂沙發酒吧,104台北市中山區林森北路133巷33號,Minerva 米奈瓦音樂沙發酒吧 104台北市中山區林森北路133巷33號,ChIJnS3AUm-pQjQRhJ3jgNlikiQ,Minervaスナック,"No. 33號, Lane 133, Linsen N Rd, Zhongshan District, Taipei City, Taiwan 104",OK,,https://s.openrice.com/cHRSm02UdC800,,,,,,,,,,,,,,,,
新竹/苗栗,CASA VIVA道地義式料理餐廳,300新竹市北區勝利路185-3號,CASA VIVA道地義式料理餐廳 300新竹市北區勝利路185-3號,ChIJ73NHIgA1aDQRFX_KOWYXOqY,CASA VIVA道地義式料理餐廳,"No. 185-3號, Shengli Rd, North District, Hsinchu City, Taiwan 300",OK,,https://s.openrice.com/cHRSnW29dK800,,,,,,,,,,,,,,,,
雲林/嘉義,樂三三鍋物,640雲林縣斗六市中堅西路733號,樂三三鍋物 640雲林縣斗六市中堅西路733號,ChIJG0z9bR_IbjQRrb4dsZ5_ZxQ,樂三三鍋物（斗六特色火鍋）,"No. 733號, Zhongjian W Rd, Douliu City, Yunlin County, Taiwan 640",OK,,https://s.openrice.com/cHRSo02BtK800,,,,,,,,,,,,,,,,
台中,無敵咖啡,400台中市中區中山路107號,無敵咖啡 400台中市中區中山路107號,ChIJXSNk8ps9aTQRDpOr6ajOafE,双咖啡店 Oo cafe,"No. 107號, Zhongshan Rd, Central District, Taichung City, Taiwan 400002",OK,,https://s.openrice.com/cHRSmW2gtG800,,,,,,,,,,,,,,,,
台北,澧瀜號 嚴選茶行/人文茶館,114台北市內湖區文德路12號,澧瀜號 嚴選茶行/人文茶館 114台北市內湖區文德路12號,ChIJ86JXw_mtQjQRo6c1Cj92TNo,澧瀜號 嚴選茶行/人文茶館,"1樓, No. 12號, Wende Rd, Neihu District, Taipei City, Taiwan 11494",OK,,https://s.openrice.com/cHRSm02ltO800,,,,,,,,,,,,,,,,
台中,座上嗑好嗑鍋煮,421台中市后里區甲后路一段456巷18號,座上嗑好嗑鍋煮 421台中市后里區甲后路一段456巷18號,ChIJqzFBEIIbaTQR7m2isz2M8cM,座上嗑好嗑鍋煮 - 后里總店,"No. 18號, Lane 456, Section 1, Jiahou Rd, Houli District, Taichung City, Taiwan 421",OK,,https://s.openrice.com/cHRSmW2n7S800,,,,,,,,,,,,,,,,
台北,禾馬燒肉,106台北市大安區忠孝東路四段223巷75號,禾馬燒肉 106台北市大安區忠孝東路四段223巷75號,ChIJN9N8B8KrQjQRwkdBRK4y9Oc,禾馬燒肉Herma法式燒肉,"No. 75號, Lane 223, Section 4, Zhongxiao E Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02Wa4800,,,,,,,,,,,,,,,,
高雄/屏東,巷子餐與酒,800高雄市新興區林森二路135巷32號,巷子餐與酒 800高雄市新興區林森二路135巷32號,ChIJfYUylRwFbjQRmKZx5BFedxU,Ruelle Bar & Dining 巷子餐與酒,"No. 32號, Lane 135, Linsener Rd, Sinsing District, Kaohsiung City, Taiwan 800",OK,,https://s.openrice.com/cHRSn02b7W800,,,,,,,,,,,,,,,,
新北/基隆,樂野鍋物LeYe Hot Pot,234新北市永和區中山路一段166號,樂野鍋物LeYe Hot Pot 234新北市永和區中山路一段166號,ChIJO3_s5qepQjQREvhGaaNkF0I,樂野鍋物 LeYe Hot Pot,"No. 166號, Section 1, Zhongshan Rd, Yonghe District, New Taipei City, Taiwan 234",OK,,https://s.openrice.com/cHRSmG24ta800,,,,,,,,,,,,,,,,
台北,The park J咖啡餐酒館,108台北市萬華區武昌街二段120巷5號,The park J咖啡餐酒館 108台北市萬華區武昌街二段120巷5號,ChIJAZ8VyuapQjQRgi6S5W59zag,The park J /西門町酒吧/Shisha,"No. 5號, Lane 120, Section 2, Wuchang St, Wanhua District, Taipei City, Taiwan 108",OK,,https://s.openrice.com/cHRSm025da800,,,,,,,,,,,,,,,,
台北,Nowhere Taipei墨西哥餐酒館,103台北市大同區承德路一段16號,Nowhere Taipei墨西哥餐酒館 103台北市大同區承德路一段16號,ChIJOeebQ8SpQjQR_H9uFjAqnzQ,Nowhere Taipei Mexican Bistro,"No. 16號, Section 1, Chengde Rd, Datong District, Taipei City, Taiwan 10349",OK,,https://s.openrice.com/cHRSm026Na800,,,,,,,,,,,,,,,,
新竹/苗栗,威尼町平價活體海鮮餐廳(電子發票印出寄平信),新竹市北區光華街59巷10號2樓,威尼町平價活體海鮮餐廳(電子發票印出寄平信) 新竹市北區光華街59巷10號2樓,ChIJN_CHBvg1aDQRIhQrgYEScOk,威尼町平價活體海鮮餐廳,"No. 3號, Beida Rd, East District, Hsinchu City, Taiwan 300",OK,,https://s.openrice.com/cHRSnW29Na800,,,,,,,,,,,,,,,,
台北,凌舞餐酒館,104台北市中山區林森北路133巷38號,凌舞餐酒館 104台北市中山區林森北路133巷38號,ChIJW1JglwypQjQRC7l2d2Jzamc,凌舞餐酒館,"No. 38號, Lane 133, Linsen N Rd, Zhongshan District, Taipei City, Taiwan 104",OK,,https://s.openrice.com/cHRSm02sda800,,,,,,,,,,,,,,,,
台北,凌舞日式串燒居酒屋,104台北市中山區林森北路119巷81號,凌舞日式串燒居酒屋 104台北市中山區林森北路119巷81號,ChIJW1JglwypQjQRC7l2d2Jzamc,凌舞餐酒館,"No. 38號, Lane 133, Linsen N Rd, Zhongshan District, Taipei City, Taiwan 104",OK,,https://s.openrice.com/cHRSm02FD0700,,,,,,,,,,,,,,,,
台北,Bar Fest,100台北市中正區汀州路三段149號,Bar Fest 100台北市中正區汀州路三段149號,ChIJI6uZDn2pQjQRoPrPEusSV4c,BAR FEST (台北公館特色餐酒館酒吧推薦／台北法式人氣深夜甜點酒吧／公館聚餐餐廳),"100, Taiwan, Taipei City, Zhongzheng District, Section 3, Tingzhou Rd, 149號1樓",OK,,https://s.openrice.com/cHRSm02b7e800,,,,,,,,,,,,,,,,
台北,週末炸雞俱樂部Weekend Chicken & Bar/信義店,110台北市信義區基隆路二段74號,週末炸雞俱樂部Weekend Chicken & Bar/信義店 110台北市信義區基隆路二段74號,ChIJZawoNkarQjQRc1IYDXRaAXc,Weekend Chicken Club & Bar,"No. 74號, Section 2, Keelung Rd, Xinyi District, Taipei City, Taiwan 110",OK,,https://s.openrice.com/cHRSm02Xy03W0,,,,,,,,,,,,,,,,
台北,燈亮有酒,108台北市萬華區康定路46-3號1樓,燈亮有酒 108台北市萬華區康定路46-3號1樓,ChIJ75NxR02pQjQRjPC0TOD-jgA,燈亮有酒 Light Up Bar-西門酒吧推薦｜特色酒吧｜平價酒吧｜萬華酒吧,"No. 46-4號, Kangding Rd, Wanhua District, Taipei City, Taiwan 108",OK,,https://s.openrice.com/cHRSm022di800,,,,,,,,,,,,,,,,
桃園,吃嗎小酒館-中壢健行店,320桃園市中壢區長沙路41號,吃嗎小酒館-中壢健行店 320桃園市中壢區長沙路41號,ChIJ8f4rd28jaDQRuBibiJ_sHSE,Bonsoir 日安 咖啡｜餐酒,"No. 41號, Changsha Rd, Zhongli District, Taoyuan City, Taiwan 320",OK,,https://s.openrice.com/cHRSnG2Eh0700,,,,,,,,,,,,,,,,
台北,Baksa手工窯烤披薩,116台北市文山區永安街22巷40號,Baksa手工窯烤披薩 116台北市文山區永安街22巷40號,ChIJAxWjLNSrQjQR3Utojllo6dk,Baksa手工窯烤披薩,"116, Taiwan, Taipei City, Wenshan District, Lane 22, Yong'an St, 40號1樓",OK,,https://s.openrice.com/cHRSm02Ndi800,,,,,,,,,,,,,,,,
新竹/苗栗,北角森林-河狸咖啡館,313新竹縣尖石鄉義興村北角38號,北角森林-河狸咖啡館 313新竹縣尖石鄉義興村北角38號,ChIJ9SuWAXlBaDQRlgA3eWMeKUA,北角森林 - 河狸咖啡館,"313002, Taiwan, Hsinchu County, Jianshi Township, 38號",OK,,https://s.openrice.com/cHRSnW2UNi800,,,,,,,,,,,,,,,,
高雄/屏東,馥蘭朵墾丁後壁湖海平線餐廳,946屏東縣恆春鎮後壁湖路36巷12號,馥蘭朵墾丁後壁湖海平線餐廳 946屏東縣恆春鎮後壁湖路36巷12號,ChIJ4TEQdrSxcTQRaKiOWBa-AqA,馥蘭朵墾丁-海平線餐廳,"946, Taiwan, Pingtung County, Hengchun Township, 後壁湖路36巷12號",OK,,https://s.openrice.com/cHRSn02eti800,,,,,,,,,,,,,,,,
台北,Wake&Drunk咖啡餐酒,106台北市大安區忠孝東路四段124之13號,Wake&Drunk咖啡餐酒 106台北市大安區忠孝東路四段124之13號,ChIJ7e-AsO2rQjQRWjJGGyWZF_Y,Wake&Drunk Shisha · Coffee · Cocktails｜水煙 咖啡 調酒 – 大安區,"106, Taiwan, Taipei City, Da’an District, Section 4, Zhongxiao E Rd, 124之13號1樓",OK,,https://s.openrice.com/cHRSm02vdi800,,,,,,,,,,,,,,,,
台北,懂鮮Feast台北店,106台北市大安區文昌街132號,懂鮮Feast台北店 106台北市大安區文昌街132號,ChIJ4wMsm7OrQjQR7jm6z2LAu0Y,懂鮮 竹籠海鮮,"No. 132號, Wenchang St, Da’an District, Taipei City, Taiwan 10680",OK,,https://s.openrice.com/cHRSm02wNi800,,,,,,,,,,,,,,,,
高雄/屏東,晴月精緻燒肉,800高雄市新興區五福二路147之4號,晴月精緻燒肉 800高雄市新興區五福二路147之4號,ChIJlxTHHMsFbjQRc5lX6LwZUXc,晴月精緻燒肉,"No. 147之4號, Wufu 2nd Rd, Sinsing District, Kaohsiung City, Taiwan 800",OK,,https://s.openrice.com/cHRSn0277m800,,,,,,,,,,,,,,,,
新北/基隆,鳳居酒屋,231新店區安康路二段452號,鳳居酒屋 231新店區安康路二段452號,ChIJob5dbm0DaDQRJ98SLfrhXn0,鳳 居酒屋 醬脆雞排 烤物,"231, Taiwan, New Taipei City, Xindian District, Section 2, Ankang Rd, 452號B棟",OK,,https://s.openrice.com/cHRSmG27tm800,,,,,,,,,,,,,,,,
台北,Naturdise戶外裝備咖啡廳,106台北市大安區潮州街75號,Naturdise戶外裝備咖啡廳 106台北市大安區潮州街75號,ChIJGwlw1MCpQjQRP7MwVo__y4I,Naturdise,"106, Taiwan, Taipei City, Da’an District, Chaozhou St, 75號1樓",OK,,https://s.openrice.com/cHRSm02Hdm800,,,,,,,,,,,,,,,,
新北/基隆,三日月日式料理,241新北市三重區自強路五段48號,三日月日式料理 241新北市三重區自強路五段48號,ChIJj5n5dO-pQjQRJfa_Ke7CU7Q,三日月日式料理《美食推薦》三重壽司丼飯｜特色日料｜生魚片專賣｜蛋包飯｜傳統日料｜必吃餐廳,"No. 48號, Section 5, Ziqiang Rd, Sanchong District, New Taipei City, Taiwan 241",OK,,https://s.openrice.com/cHRSmG2Ndq800,,,,,,,,,,,,,,,,
新北/基隆,姥沙四川麻辣鍋,200基隆市仁愛區孝一路60號2樓,姥沙四川麻辣鍋 200基隆市仁愛區孝一路60號2樓,ChIJOWedyD5OXTQREJUnJ8bkcQ4,姥沙四川麻辣鍋,"200, Taiwan, Keelung City, Ren’ai District, Xiao 1st Rd, 60號2樓",OK,,https://s.openrice.com/cHRSmG2ety400,,,,,,,,,,,,,,,,
台南,集合bar,704台南市北區成功路68巷14之3號,集合bar 704台南市北區成功路68巷14之3號,ChIJ7ad7CON3bjQR4ZzoC6KcV9Y,Cycle Bar,"704, Taiwan, Tainan City, North District, Lane 68, Chenggong Rd, 14之3號",OK,,https://s.openrice.com/cHRSmm2qsK800,,,,,,,,,,,,,,,,
新竹/苗栗,燒肉心KoKoro Grill,302新竹縣竹北市成功二街146號,燒肉心KoKoro Grill 302新竹縣竹北市成功二街146號,ChIJ5xxMqpY3aDQRxzWxTHD-7sE,燒肉心Kokoro Grill-新竹竹北日式燒肉/炭火燒烤/日本和牛 專人代烤 團體包場/包廂/約會/聚會 人氣熱門訂位推薦,"No. 146號, Chenggong 2nd St, Zhubei City, Hsinchu County, Taiwan 302",OK,,https://s.openrice.com/cHRSnW2fdy400,,,,,,,,,,,,,,,,
台北,調味品串酒坊,106台北市大安區忠孝東路三段251巷13弄6號,調味品串酒坊 106台北市大安區忠孝東路三段251巷13弄6號,ChIJB6sJ-R-rQjQRDqoY7n_dsBA,調味品串酒坊-大安聚餐餐廳|酒吧首選|熱門酒吧|必吃餐酒館|網美餐酒館|人氣居酒屋|居酒屋推薦,"106, Taiwan, Taipei City, Da’an District, Alley 13, Lane 251, Section 3, Zhongxiao E Rd, 6號1樓",OK,,https://s.openrice.com/cHRSm02Be0800,,,,,,,,,,,,,,,,
台北,Huge Burger,111台北市士林區小東街14號,Huge Burger 111台北市士林區小東街14號,ChIJ28b6UKWuQjQRGsSWgNSk0Ms,Huge Burger,"No. 14, Xiaodong St, Shilin District, Taipei City, Taiwan 111",OK,,https://s.openrice.com/cHRSm02Q7u000,,,,,,,,,,,,,,,,
台北,MRT bistro復興南京餐酒館,105台北市松山區民生東路三段110巷5號,MRT bistro復興南京餐酒館 105台北市松山區民生東路三段110巷5號,ChIJQV4jU9-rQjQR8Wvsc5NGQDs,MRT bistro,"No. 5號, Lane 110, Section 3, Minsheng E Rd, Songshan District, Taipei City, Taiwan 105",OK,,https://s.openrice.com/cHRSm02o80800,,,,,,,,,,,,,,,,
台北,R77餐酒館Bistro&Bar,104台北市中山區林森北路119巷77號,R77餐酒館Bistro&Bar 104台北市中山區林森北路119巷77號,ChIJwbUNFxypQjQRMxOlgc5fH74,R77餐酒館 Bistro & Bar－酒吧｜適合聚餐的餐廳｜商業午餐,"No. 77號, Lane 119, Linsen N Rd, Zhongshan District, Taipei City, Taiwan 10491",OK,,https://s.openrice.com/cHRSm028c8800,,,,,,,,,,,,,,,,
台北,LE PUSS,104台北市中山區八德路二段167巷30號,LE PUSS 104台北市中山區八德路二段167巷30號,ChIJj6pvBXirQjQR3alhgxesfKI,LE PUSS,"No. 30號, Lane 167, Section 2, Bade Rd, Zhongshan District, Taipei City, Taiwan 104",OK,,https://s.openrice.com/cHRSm024u4800,,,,,,,,,,,,,,,,
新北/基隆,搖滾階梯咖啡廳,234新北市永和區國光路21號,搖滾階梯咖啡廳 234新北市永和區國光路21號,ChIJo0wlZQCpQjQRanMDLKMcTcY,搖滾階梯咖啡-巴西廚房早午餐/寵物友善/場地租借,"No. 21號, Guoguang Rd, Yonghe District, New Taipei City, Taiwan 234",OK,,https://s.openrice.com/cHRSmG2Eu4800,,,,,,,,,,,,,,,,
新北/基隆,Yo想吃串燒,235新北市中和區中山路二段678號,Yo想吃串燒 235新北市中和區中山路二段678號,ChIJC_9Jc-qpQjQRSX1WpFm4e74,Yo想吃串燒 |直火燒鳥 |啤酒暢飲399 |海鮮|丼飯|炸物,"No. 678號, Section 2, Zhongshan Rd, Zhonghe District, New Taipei City, Taiwan 235",OK,,https://s.openrice.com/cHRSmG2K84800,,,,,,,,,,,,,,,,
台中,Di-Art Café滴藝術咖啡館,406台中市北屯區綏遠路二段20號,Di-Art Café滴藝術咖啡館 406台中市北屯區綏遠路二段20號,ChIJj3ruWDUXaTQRXWSKEK-OKoY,Diart Café,"No. 20號, Section 2, Suiyuan Rd, Beitun District, Taichung City, Taiwan 406",OK,,https://s.openrice.com/cHRSmW2Ku4800,,,,,,,,,,,,,,,,
桃園,精焱鍋物,333桃園市龜山區文化二路32-15號,精焱鍋物 333桃園市龜山區文化二路32-15號,ChIJjwcdYwCnQjQRd6Kht9l46yY,精焱鍋物-龜山熱門鍋物|林口必吃火鍋|人氣鍋物|海鮮火鍋|聚餐餐廳|外帶鍋物,"No. 32-15號, Wenhua 2nd Rd., Guishan District, Taoyuan City, Taiwan 333",OK,,https://s.openrice.com/cHRSnG2Le4800,,,,,,,,,,,,,,,,
澎湖,酒鬼的家BBQ燒烤吃到飽,880澎湖縣馬公市五德里雞母塢29-2號,酒鬼的家BBQ燒烤吃到飽 880澎湖縣馬公市五德里雞母塢29-2號,ChIJ9Whu-QlRbDQRs1E0DmitFqU,酒 鬼的家BBQ吃到飽,"880033, Taiwan, Penghu County, Magong City, 29之2號",OK,,https://s.openrice.com/cHRSlm2ru4800,,,,,,,,,,,,,,,,
台北,Corner Sip角啜,103台北市大同區迪化街一段72巷10號,Corner Sip角啜 103台北市大同區迪化街一段72巷10號,ChIJLX1vAwCpQjQRcFIzQcQtpiA,Corner Sip 角啜（Wine Bar),"103, Taiwan, Taipei City, Datong District, Lane 72, Section 1, Dihua St, 10號1樓",OK,,https://s.openrice.com/cHRSm02zS2400,,,,,,,,,,,,,,,,
高雄/屏東,CABOOM coffee stand,802高雄市苓雅區建民路36號,CABOOM coffee stand 802高雄市苓雅區建民路36號,ChIJBQDWFFAFbjQRu2yEmyWFDAk,CABOOM coffee stand (武廟走2分鐘）咖啡/甜點/場地租借,"No. 36號, Jianmin Rd, Lingya District, Kaohsiung City, Taiwan 802",OK,,https://s.openrice.com/cHRSn021u8800,,,,,,,,,,,,,,,,
台南,Kome Kome steak酷美牛排,700台南市中西區海安路一段41號,Kome Kome steak酷美牛排 700台南市中西區海安路一段41號,ChIJH2sCRqR3bjQRgfYbU7vwXBY,KOME KOME 沖縄・ステーキ 酷美牛排 (台南小神戶原塊牛排）沖繩鐵板牛排飯&麵專門店｜台南中西區晚餐午餐推薦,"70003, Taiwan, Tainan City, West Central District, 康樂市場41號阿川粉圓旁",OK,,https://s.openrice.com/cHRSmm2488800,,,,,,,,,,,,,,,,
台中,禾荳家咖哩,412台中市大里區德芳路二段105號,禾荳家咖哩 412台中市大里區德芳路二段105號,ChIJmVW87209aTQRkCdaruVLdoA,札幌湯匠 (原禾荳家咖哩) | Sapporo Soup Curry 北海道札幌スープカレー専門店,"412, Taiwan, Taichung City, Dali District, Section 2, Defang Rd, 105號1樓",OK,,https://s.openrice.com/cHRSmW25Lq800,,,,,,,,,,,,,,,,
台北,Bar Root by-1,大安區安和路一段65號,Bar Root by-1 大安區安和路一段65號,ChIJnZI2H2-rQjQRBZ7TmX-aF_c,Bar Root by -1,"No. 65號, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02E6W800,,,,,,,,,,,,,,,,
台北,Caveyard by-1,大安區忠孝東路四段216巷11弄16號,Caveyard by-1 大安區忠孝東路四段216巷11弄16號,ChIJn03g3GGrQjQRJFwFonk02AM,Caveyard by -1,"No. 16號, Alley 11, Lane 216, Section 4, Zhongxiao E Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm025e8800,,,,,,,,,,,,,,,,
台北,Papa Roy義式手作料理,110台北市信義區忠孝東路四段553巷16號,Papa Roy義式手作料理 110台北市信義區忠孝東路四段553巷16號,ChIJf9I0P9SrQjQRhIIDDEjwvfA,PapàRoy 義式手作料理| 下午茶時段不定期休息請來電詢問,"No. 16號, Lane 553, Section 4, Zhongxiao E Rd, Xinyi District, Taipei City, Taiwan 110",OK,,https://s.openrice.com/cHRSm0230y400,,,,,,,,,,,,,,,,
台北,NISEI・二世・にせい,106台北市大安區復興南路一段107巷19-3號,NISEI・二世・にせい 106台北市大安區復興南路一段107巷19-3號,ChIJo73Ku0WrQjQRkA1PdF85GRc,NISEI・二世 Speakeasy Bar-Bistro・餐酒館,"No. 19-3, Lane 107, Section 1, Fuxing S Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm026O8800,,,,,,,,,,,,,,,,
台南,花燒肉 永康鹽行店,永康區中正七街59號,花燒肉 永康鹽行店 永康區中正七街59號,ChIJ-QAqa4V3bjQRsbZWv0tAIAY,花燒肉個人燒肉 永康鹽行店,"No. 59號, Zhongzheng 7th St, Yongkang District, Tainan City, Taiwan 710",OK,,https://s.openrice.com/cHRSmm2g8C800,,,,,,,,,,,,,,,,
高雄/屏東,花燒肉 高雄前金店,801高雄市前金區文武一街18號,花燒肉 高雄前金店 801高雄市前金區文武一街18號,ChIJP6SMaTcFbjQRD8BapS6KUDk,慶花苑日式燒肉,"No. 282號, Sintian Rd, Qianjin District, Kaohsiung City, Taiwan 80145",OK,,https://s.openrice.com/cHRSn02guC800,,,,,,,,,,,,,,,,
台南,花燒肉 永華中華店,710台南市永康區中華路463號,花燒肉 永華中華店 710台南市永康區中華路463號,ChIJFfHpPrh3bjQR2gwqKKA-KOE,花燒肉·台南,"No. 463號, Zhonghua Rd, Yongkang District, Tainan City, Taiwan 710",OK,,https://s.openrice.com/cHRSmm2heC800,,,,,,,,,,,,,,,,
宜花東,No.7 Pane|Meals|Coffee|Dolce,970花蓮縣花蓮市中山路349號,No.7 Pane|Meals|Coffee|Dolce 970花蓮縣花蓮市中山路349號,ChIJuy2_ZACfaDQRQ5xhYjRTDdw,No.7 PANE｜MEALS｜COFFEE｜DOLCE,"970, Taiwan, Hualien County, Hualien City, 林森路405巷1號",OK,,https://s.openrice.com/cHRSlm2iOC800,,,,,,,,,,,,,,,,
桃園,醉生夢室,320桃園市中壢區中華路一段859號,醉生夢室 320桃園市中壢區中華路一段859號,ChIJP1cE70IjaDQRPCdrzFrC1nw,醉生夢室,"No. 859號, Section 1, Zhonghua Rd, Zhongli District, Taoyuan City, Taiwan 320",OK,,https://s.openrice.com/cHRSnG2j8C800,,,,,,,,,,,,,,,,
高雄/屏東,御串燒 楠梓店,811高雄市楠梓區大學26街109號,御串燒 楠梓店 811高雄市楠梓區大學26街109號,ChIJ36bXFwAPbjQRokWMqIsCH5k,御串燒,"No. 109號, Daxue 26th St, Nanzih District, Kaohsiung City, Taiwan 811",OK,,https://s.openrice.com/cHRSn02qeC800,,,,,,,,,,,,,,,,
高雄/屏東,御串燒 中山旗艦店,800高雄市新興區中山一路6之18號,御串燒 中山旗艦店 800高雄市新興區中山一路6之18號,ChIJT_S7D-IFbjQRPCmaV_nBsTo,御串燒 （中山）,"No. 6之18號, Zhongshan 1st Rd, Sinsing District, Kaohsiung City, Taiwan 800",OK,,https://s.openrice.com/cHRSn02rOC800,,,,,,,,,,,,,,,,
高雄/屏東,串龍門,800高雄市新興區大同一路198-6號,串龍門 800高雄市新興區大同一路198-6號,ChIJOaHvIAAFbjQRyX9FFM1v2Cg,串龍門 烤串串,"800, Taiwan, Kaohsiung City, Sinsing District, Datong 1st Rd, 198之6號",OK,,https://s.openrice.com/cHRSn02zy3200,,,,,,,,,,,,,,,,
台中,REING CAFÉ,400台中市中區光復路42-3號2樓,REING CAFÉ 400台中市中區光復路42-3號2樓,ChIJM96pa0o9aTQRYdoqt-oJ6-Y,REING CAFE,"400004, Taiwan, Taichung City, Central District, Guangfu Rd, 42-3號2樓",OK,,https://s.openrice.com/cHRSmW20eG800,,,,,,,,,,,,,,,,
台北,黑帽爵士咖啡酒吧(Google不收費),100台北市中正區博愛路158號2樓,黑帽爵士咖啡酒吧(Google不收費) 100台北市中正區博愛路158號2樓,ChIJHQ3z3fepQjQRoWl598M4nU0,BlackHat Jazz cafe & Bar,"100, Taiwan, Taipei City, Zhongzheng District, Bo'ai Rd, 158號2樓",OK,,https://s.openrice.com/cHRSm021OG800,,,,,,,,,,,,,,,,
台北,Uncle Shawn大安一號店,106台北市大安區敦化南路一段160巷51號,Uncle Shawn大安一號店 106台北市大安區敦化南路一段160巷51號,ChIJx6fq4dqrQjQRLRyEYZvXh-o,UNCLE SHAWN燒肉餐酒館 大安一號店,"No. 51號, Lane 160, Section 1, Dunhua S Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02hbi700,,,,,,,,,,,,,,,,
台北,Uncle Shawn敦南二號店,106台北市大安區敦化南路一段236巷19號,Uncle Shawn敦南二號店 106台北市大安區敦化南路一段236巷19號,ChIJJ71dZoSrQjQR4Zlwtzllrvs,UNCLE SHAWN燒肉餐酒館 敦南二號店,"No. 19號, Lane 236, Section 1, Dunhua S Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02IuG800,,,,,,,,,,,,,,,,
新竹/苗栗,Uncle Shawn新竹店,300新竹市東區林森路137號,Uncle Shawn新竹店 300新竹市東區林森路137號,ChIJmahJt8k1aDQRfiF44ZDRrcM,Uncle Shawn 燒肉餐酒館 新竹店,"No. 137號, Linsen Rd, East District, Hsinchu City, Taiwan 300",OK,,https://s.openrice.com/cHRSnW2JeG800,,,,,,,,,,,,,,,,
台中,Uncle Shawn台中店,403台中市西區精誠九街14巷4號,Uncle Shawn台中店 403台中市西區精誠九街14巷4號,ChIJ-bB0jdU9aTQRGAOkUzlRSiU,UNCLE SHAWN燒肉餐酒館 台中店,"No. 4號, Lane 14, Jingchengjiu St, West District, Taichung City, Taiwan 40352",OK,,https://s.openrice.com/cHRSmW2KOG800,,,,,,,,,,,,,,,,
台北,Uncle Shawn五條通3店,104台北市中山區林森北路85巷7號,Uncle Shawn五條通3店 104台北市中山區林森北路85巷7號,ChIJl9rE-DGpQjQRKYtp1xTQO6s,UNCLE SHAWN燒肉餐酒館 五條通三號店,"104, Taiwan, Taipei City, Zhongshan District, Lane 85, Linsen N Rd, 7號１樓",OK,,https://s.openrice.com/cHRSm02L8G800,,,,,,,,,,,,,,,,
高雄/屏東,Uncle Shawn高雄店,813高雄市左營區明誠二路316號2樓,Uncle Shawn高雄店 813高雄市左營區明誠二路316號2樓,ChIJi7a2LQAFbjQRKM7nfCADRxI,UNCLE SHAWN 燒肉餐酒館 高雄店,"813, Taiwan, Kaohsiung City, Zuoying District, Mingcheng 2nd Rd, 316號2樓",OK,,https://s.openrice.com/cHRSn02LuG800,,,,,,,,,,,,,,,,
台北,洒麻辣,大安區建國南路二段11巷6號,洒麻辣 大安區建國南路二段11巷6號,ChIJD89DxiSrQjQRQRTp8YLKRU0,洒麻辣,"No. 6號, Lane 11, Section 2, Jianguo S Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02RuG800,,,,,,,,,,,,,,,,
台北,下馬shiama,106台北市大安區建國南路二段11巷6號,下馬shiama 106台北市大安區建國南路二段11巷6號,ChIJQfj05uGrQjQRlXeS1jW6-M4,下馬 shiama,"No. 6號, Lane 11, Section 2, Jianguo S Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02SeG800,,,,,,,,,,,,,,,,
